,project_owner,restriction,basic_price,bidding_month,mean_target_rate,std_target_rate,count_bidding,target_rate,winner_rate
0,전라남도 진도군,진도,39563000,6,100.00650838383838,0.7179876586721561,99,99.85965,99.9422
1,전라남도 곡성군,곡성,83160000,6,99.85749875,0.7117785837979246,112,98.68855,99.06968
2,전라남도 곡성군,곡성,25355000,6,99.85749875,0.7117785837979246,112,100.96332,100.9727
3,전라남도 곡성군,곡성,36454000,6,99.85749875,0.7117785837979246,112,99.3454,99.4285
4,전라남도 순천시,순천,36993000,6,99.83597127147766,0.7025047707591834,291,99.6946,99.7098
5,전라남도 순천시,순천,46966000,6,99.83597127147766,0.7025047707591834,291,99.98786,100.00227
6,전라남도 구례군,구례,49830000,6,99.75993090909088,0.6900061913366238,44,99.51906,99.63302
7,전라남도 구례군,구례,26257000,6,99.75993090909088,0.6900061913366238,44,99.45262,99.48911
8,전라남도 완도군,완도,47200000,6,99.7367303669725,0.6032415674472047,109,101.11006,101.98899999999999
9,전라남도 보성군,보성,24816000,6,99.89474747252746,0.7049397756760556,91,100.51509,100.5945
11,한국전력공사 광주전남지역본부,전남,317525726,6,98.37499295512822,2.001659418000018,1560,100.2949,100.30239
12,한국전력공사 광주전남지역본부,전남,116116019,6,98.37499295512822,2.001659418000018,1560,99.46985,99.48100000000001
13,한국전력공사 광주전남지역본부,전남,447422873,6,98.37499295512822,2.001659418000018,1560,100.00949,100.0188
14,전라남도교육청,전남,162921000,6,99.89521008810573,0.7398471843318118,227,99.71302,99.714
15,전라남도 담양군,전남,91630000,6,99.99090513513514,0.8140810728234831,74,100.5673,100.5678
16,전라남도 담양군,전남,132933000,6,99.99090513513514,0.8140810728234831,74,100.48578,100.49072
17,국토교통부 익산지방국토관리청 광주국토관리사무소,전남,37820000,6,100.03462666666667,0.571689059911676,48,99.83586,99.83599
18,국토교통부 익산지방국토관리청 광주국토관리사무소,전남,17126000,6,100.03462666666667,0.571689059911676,48,100.21473,100.21536
19,전라남도교육청 소림학교,영암,34512000,6,100.03157,0.9036313117269289,4,99.70944,99.7462
20,전라남도교육청 전라남도목포교육지원청,전남,171815000,6,99.97021808219178,0.8454864580430774,146,100.84778,100.85188000000001
21,한국철도시설공단,전국/전남,6009074000,6,100.319573125,0.696636919276893,32,98.42344,98.63821999999999
22,제1989부대,전남,111946000,6,98.6657901986755,0.43431321502263026,151,99.16351999999999,99.16418
23,전라남도 곡성군,곡성,28379090,6,99.86066612612612,0.7142133009099422,111,99.50591999999999,99.53912
25,전라남도교육청,전남,117012000,6,99.894341460177,0.7413734503270665,226,100.09151999999999,100.0934
26,전라남도교육청,전남,199364000,6,99.89740066666667,0.7415954423969511,225,99.20602,99.2113
27,전라남도교육청,전남,193660000,6,99.89826517857144,0.7431427122663504,224,99.70375,99.70707
28,전라남도 화순군,전남,180989000,6,100.18084983050848,0.7692693160877461,59,99.27726,99.27875
29,한국전력공사 광주전남지역본부,전남,59272400,6,98.37215937700707,2.002544510331109,1557,99.9009,100.17445
30,한국전력공사 광주전남지역본부,광주/전남,696546467,6,98.37215937700707,2.002544510331109,1557,99.81798,99.8352
31,전라남도교육청 전라남도보성교육지원청,보성,33418000,6,99.81982692307693,0.7377690616232057,52,100.48566,100.49918000000001
32,전라남도 완도군,전남,120901000,6,99.73581314814817,0.6059775319616505,108,99.83579,99.83649
33,전라남도 함평군,함평,22092000,6,99.79753491803278,0.8041144571258142,61,101.27953000000001,112.81357
34,전남대학교 본부 행정본부,여수,27901000,6,99.97298482758619,0.5039676951850665,29,100.72049,100.72898
35,전라남도 곡성군,곡성,48400000,6,99.85291890909089,0.7127813063353902,110,100.71285999999999,100.73179
36,국군재정관리단,전남,89760316,6,98.74855541666666,0.6156767989073976,24,99.08429,99.08599
37,전라남도 순천시,전남,357280000,6,99.83319696551725,0.7021204306036377,290,100.64052,100.73299999999999
38,전라남도교육청 전라남도영광교육지원청,영광,33132000,6,99.89648366666667,0.6599025867018882,90,98.76705,98.96557
39,전라남도교육청 전라남도완도교육지원청,전남,139084000,6,99.80243951807229,0.7485660355947938,83,100.28703,100.28709
40,전라남도교육청 전라남도담양교육지원청,담양,33891000,6,99.84022487499999,0.7542673918697264,80,99.03586999999999,99.17438
41,전라남도 함평군,함평,75783000,6,99.77858866666665,0.7970518601260492,60,100.93431,101.09698
42,전라남도 구례군,구례,52624000,6,99.75581627906975,0.6976258291452412,43,99.93686,100.12149000000001
43,전라남도 장성군,장성,50160000,6,99.82028489130435,0.7730658656988935,92,100.05487,100.08601999999999
44,전라남도 목포시,전남,148060000,6,99.87702888888887,0.7235629656518452,54,99.54352,99.5457
45,전라남도 나주시,나주,88000000,6,99.8911420625,0.7183932712256292,160,100.42602,100.4381
46,전라남도 나주시,나주,88000000,6,99.8911420625,0.7183932712256292,160,99.14531,99.1538
47,전라남도 무안군,무안,36630000,6,99.7999111235955,0.7084965962185483,89,99.08244,99.19375
48,전라남도교육청 전라남도완도교육지원청,완도,59197000,6,99.80579756097562,0.7525433702912319,82,99.52708,99.58839
49,전라남도교육청 전라남도신안교육지원청,신안,56397000,6,99.77319931034484,0.7966794569376668,87,99.52754,99.5419
50,한국수력원자력(주) 한빛원자력본부,고창/영광,27086723,6,100.13961862068966,0.6151078563246555,30,99.56868,99.58958
51,한국전기안전공사 전남서부지사,목포,87838970,6,99.71406,0.43902971623038384,4,99.85276999999999,99.86469
52,전라남도 여수시,전남,419870000,6,99.92708977777778,0.7686031943606293,270,99.20575,99.2107
53,전라남도 화순군,전남,112750000,6,100.15360948275863,0.7467322639608378,58,101.76079,101.79559
54,전라남도 순천시,순천,34430000,6,99.8328278125,0.7002332419104248,288,98.95366999999999,98.95639
55,전라남도 순천시,순천,47522000,6,99.8328278125,0.7002332419104248,288,100.81904,100.84249
56,전라남도교육청 전라남도곡성교육지원청,곡성,83160000,6,99.73325898550723,0.7548117678388924,69,100.40007,100.4596
57,전라남도 완도군,완도,30813000,6,99.73860429906544,0.6081313089030495,107,99.43715999999999,99.5045
58,전라남도 구례군,구례,53404000,6,99.77879809523809,0.6894106981106781,42,98.79058,98.79679
59,전라남도 목포시,목포,61000000,6,99.87751339622639,0.730478327378036,53,99.85135,99.87559
60,제1989부대,장성,33390000,6,98.6538083108108,0.42933786179012307,148,98.96721,99.00140999999999
61,제1989부대,여수/완도/해남,70079000,6,98.6538083108108,0.42933786179012307,148,99.36863000000001,99.3697
62,국방부 국군지휘통신사령부,장성,21519091,6,99.68512000000001,0.6217165662904571,2,100.16547,100.19069
63,한국전기안전공사 전남서부지사,목포,87838970,6,99.60822666666667,0.4710801109507058,3,100.03156,100.04581
64,전라남도 담양군,담양,71500000,6,99.98099520547946,0.8152081437841324,73,100.71433,100.8826
66,전남대학교 본부 행정본부,여수,29442000,6,99.95955928571426,0.5079070043337884,28,100.3489,100.35565
68,제1989부대,고흥/광양/구례/순천/여수,8735000,6,98.63794020833333,0.423954592725404,144,99.16488000000001,99.16769000000001
69,제1989부대,무안/완도/장흥/진도/해남,10053000,6,98.63794020833333,0.423954592725404,144,99.06662,99.07033
70,전라남도 영암군,영암,24167000,6,99.94720129032258,0.7250950572439597,93,100.34034,100.36521
71,전라남도 보성군,보성,49093000,6,99.89788595505617,0.7054348954267329,89,100.42312,100.49991
72,전라남도 나주시,나주,49550000,6,99.89187050314464,0.7206038024249981,159,99.77532,99.7891
73,전라남도 곡성군,곡성,14113000,6,99.85254302752293,0.7160626637661149,109,99.89389,100.08275
74,한국전력공사 광주전남지역본부,전남,278182048,6,98.37065913183281,2.003369237423427,1555,99.25433000000001,99.27299000000001
75,전라남도교육청 전라남도보성교육지원청,보성,42504000,6,99.80466549019606,0.7368832999880337,51,100.59306,100.77483000000001
76,전라남도 광양시,광양,74113000,6,99.89166341708543,0.8122787757996189,199,99.48031999999999,99.50109
77,전라남도 완도군,완도,29469000,6,99.73208792452832,0.607255293603098,106,100.42934,100.46653
78,과학기술정보통신부 우정사업본부 우정사업정보센터,광주/전남,51744000,6,100.22035000000001,0.4080286276532776,14,100.21736,100.2283
79,전라남도,전남,94073000,6,99.82468510067113,0.737002729088073,149,100.58327,100.5892
80,한국전력공사 광주전남지역본부,광주/전남,120404900,6,98.36670985824743,2.003287703552236,1552,100.40697,100.4108
81,한국전력공사 광주전남지역본부,전남,136648364,6,98.36670985824743,2.003287703552236,1552,100.42730999999999,100.4301
82,전라남도교육청 전라남도보성교육지원청,보성,38148000,6,99.79824239999999,0.7429209706989877,50,100.12581999999999,100.1653
83,전라남도교육청 전라남도광양교육지원청,광양,45416000,6,99.90830666666665,0.7335703946649985,123,98.98615,99.0818
84,전라남도 구례군,구례,47740000,6,99.78049292682925,0.6978865447092514,41,99.70931,99.7574
85,전라남도 강진군,강진,40230000,6,99.72866537313433,0.7431069589095387,67,99.39361,99.43896
86,전라남도교육청,나주,41899000,6,99.89821569506726,0.7448142066346536,223,99.9093,99.93818
87,전라남도 영암군,전남,178599000,6,99.94543706521736,0.7288674867225058,92,100.10951,100.11084
88,전라남도 완도군,전국/전남,1166740000,6,99.73060066666666,0.6099737957159539,105,99.88825,99.88869
89,전라남도 광양시,전남,107525000,6,99.89596212121214,0.8120653132365497,198,99.04052,99.04082
90,한국농어촌공사 전남지역본부 함평지사,전남,256960000,6,100.010638,0.5378539749504524,5,99.94400999999999,99.94601999999999
91,광주지방조달청,전국/전남,1530166000,6,99.93786201086958,0.6238235924848808,185,98.515,98.55011
92,한국도로공사 순천지사,전남,200134000,6,99.74516666666666,0.4512333330255325,3,100.8495,100.8502
93,전라남도 무안군,무안,26710000,6,99.80162704545454,0.7123707635777634,88,99.64891,99.7177
94,한국남부발전(주) 하동발전본부,남해/하동/광양,75779000,6,99.7097752631579,1.2209282777614014,19,100.38573000000001,100.39379
95,전라남도 여수시,전남,141333000,6,99.92014397769518,0.7614989448656558,269,101.79551,101.95965
96,한국전력공사 광주전남지역본부,전남,165968188,6,98.36263060077519,2.004214221796968,1548,99.6412,99.65128
97,한국전력공사 광주전남지역본부,전남,290097828,6,98.36263060077519,2.004214221796968,1548,100.00264,100.02084
98,한국전력공사 광주전남지역본부,전남,138721317,6,98.36263060077519,2.004214221796968,1548,99.76248000000001,99.76588000000001
99,전라남도 순천시,순천,40870000,6,99.8349574912892,0.7005213924871577,287,99.22161,99.24136999999999
100,전라남도교육청,전남,402468000,6,99.90101283783784,0.7453225655652591,222,99.27725,99.2821
101,전라남도 장성군,장성,65076000,6,99.8089812222222,0.7744934617967446,90,100.81354,100.83705
103,전라남도 장흥군,장흥,35273000,6,99.73017185714286,0.8877631981106725,70,99.77871999999999,99.82134
105,순천대학교,순천,58498000,5,100.2123708695652,0.4773023908851346,23,99.73909,99.7584
106,월출산농업협동조합,전남,0,5,98.77978,,3,,
108,전라남도교육청 전라남도강진교육지원청,강진,26939000,5,100.0077751764706,0.6577384695892795,85,100.71151,100.76054
109,전라남도 무안군,무안,55009000,5,99.8226106976744,0.7069298357991666,86,98.84836999999999,98.913
110,전라남도 무안군,무안,82280000,5,99.8226106976744,0.7069298357991666,86,98.95029,98.99443000000001
111,전라남도 고흥군,고흥,87780000,5,99.89477638709678,0.7394957098686477,155,99.97405,99.9744
112,광주지방조달청,전국/전남,2003171000,5,99.94003202185793,0.6248382883293667,184,99.54075,99.54104
113,한국철도시설공단,전국/전남,10049512000,5,100.28963677419357,0.6869104089442212,31,101.2476,101.31699
114,전라남도 여수시 상하수도사업단 하수도과,전남,44000000,5,99.95572285714287,0.5862474994984053,14,99.38414,99.49845
115,신북농업협동조합,전남,0,5,,,1,,
117,한국철도시설공단,전국/전남,9470945000,5,100.27580600000002,0.6942492175183425,30,100.70456,100.7142
118,한국전력공사 광주전남지역본부,광주/전남,406098930,5,98.35929838730569,2.005654257053865,1544,99.70886,99.76939
119,전라남도 순천시,전남,137936000,5,99.83498278169014,0.7013728474697704,284,99.77552,99.7766
120,전라남도 순천시,순천,50873000,5,99.83498278169014,0.7013728474697704,284,99.10959,99.1119
121,한국철도공사 회계통합센터,전남,79680000,5,98.76502407407408,1.1234461427459996,189,99.88403000000001,99.88483000000001
122,전라남도 해남군,해남,78179000,5,99.86885872881355,0.7589349246288823,118,100.03482,100.05116
123,전라남도 해남군,해남,56270000,5,99.86885872881355,0.7589349246288823,118,99.78509,99.78711
124,전라남도 해남군,해남,48840000,5,99.86885872881355,0.7589349246288823,118,99.06306,99.30988
125,전라남도 해남군,해남,46395000,5,99.86885872881355,0.7589349246288823,118,99.76215,99.79785
126,전라남도 보성군,전국/전남,613525000,5,99.89889034090908,0.7094135316048182,88,99.8095,99.80975
128,한국철도시설공단,전국/전남,9570990000,5,100.2782327586207,0.7064082626159759,29,100.20543,100.22068
129,전라남도 여수시,전남,156874000,5,99.91489616541352,0.7612727270195165,266,100.17878,100.179
130,전라남도 여수시,여수,88000000,5,99.91489616541352,0.7612727270195165,266,101.23376999999999,101.3941
131,한국철도시설공단,전국/경남/전남,8091046000,5,100.25901607142859,0.7116100032520921,28,100.8163,101.49941
132,한국동서발전(주) 호남화력본부,전남,38958700,5,100.092329,0.7555060984451281,10,100.08876,100.11253
133,한국전력공사 광주전남지역본부,전남,275078584,5,98.35778177576151,2.0054186712016615,1543,100.69943,100.71197
134,전라남도교육청 전라남도교육연수원,담양,40062000,5,99.4258925,0.7992162393401439,4,99.26264,99.5289
135,전라남도,전남,23320000,5,99.82887578231293,0.7356440675511396,147,98.74656,98.74776
137,전남대학교 본부 행정본부,여수,50443000,5,99.97134615384614,0.5141552870413912,26,100.1973,100.21092
138,전남대학교 본부 행정본부,여수,49403000,5,99.97134615384614,0.5141552870413912,26,99.41535999999999,99.4474
139,전라남도,전남,106315000,5,99.82887578231293,0.7356440675511396,147,100.28678000000001,100.28787
140,광주지방조달청,광주/전남,346650000,5,99.94203502762431,0.6280061928424521,182,99.75876,99.89094
141,전라남도 곡성군,곡성,21791000,5,99.8503437962963,0.7190310398752936,108,100.09006,100.1257
143,한국전력공사 광주전남지역본부,전남,447553077,5,98.35597511038964,2.006858232183829,1540,99.42996,99.43249
144,한국전력공사 광주전남지역본부,전남,1082208506,5,98.35597511038964,2.006858232183829,1540,98.68406,98.91447
145,한국전력공사 광주전남지역본부,전남,229856267,5,98.35597511038964,2.006858232183829,1540,99.74159,99.74539
146,한국농어촌공사 전남지역본부 함평지사,함평,167970000,5,99.90766500000001,0.5612720133470633,4,100.42253000000001,100.53139
147,전라남도교육청 전라남도여수교육지원청,여수,33250000,5,99.8904132786885,0.7947166374575461,183,101.82141999999999,101.88439
148,전라남도 나주시,나주,46000000,5,99.89435177215191,0.722213362870656,158,99.49983,99.5127
149,전라남도 완도군,전남,94490000,5,99.73267326923077,0.6125560519713149,104,99.51505,99.5162
150,한국철도공사 회계통합센터,광주/충북/충남/전북/전남,313456000,5,98.74639320855614,1.1147754799724081,187,100.50701,100.53099
151,국군재정관리단,전남,599587310,5,98.70265363636364,0.619577885611265,22,99.02911,99.03111
153,전라남도 여수시,여수,55460000,5,99.91741815094339,0.76159904130994,265,99.24656999999999,99.26353
154,한국전력공사 광주전남지역본부,전남,1078523966,5,98.35463985695708,2.0078201535088134,1538,99.44582,99.4525
155,한국전력공사 광주전남지역본부,전남,121616995,5,98.35463985695708,2.0078201535088134,1538,99.31975,99.35
156,전라남도 순천시,전남,155540000,5,99.83209840989399,0.700925913964245,283,100.65126,100.6571
157,전라남도 나주시 농업기술센터,나주,34980000,5,99.99742916666668,0.9100319469562922,12,100.87521,100.92279
158,전라남도 목포시,전남,210172000,5,99.88718615384616,0.7341697856019408,52,99.37453000000001,99.37626
159,목포대학교,목포/무안,84849000,5,99.9947136,0.6461772809111037,25,100.60531,100.60619
160,목포대학교,목포/무안,59083000,5,99.9947136,0.6461772809111037,25,99.58283,99.5837
161,목포대학교,목포/무안,50046000,5,99.9947136,0.6461772809111037,25,100.60309000000001,100.60669
162,전라남도 진도군,진도,85250000,5,99.98306864583333,0.7116814631644066,96,101.22903000000001,101.60072
163,전라남도 진도군,진도,58758000,5,99.98306864583333,0.7116814631644066,96,100.9251,101.30218
164,전라남도 진도군,진도,52954000,5,99.98306864583333,0.7116814631644066,96,100.11561,100.1378
165,한국전력공사 광주전남지역본부,전남,486247671,5,98.35278636067709,2.0084688189516604,1536,99.72445,99.72669
166,한국전력공사 광주전남지역본부,전남,78353000,5,98.35278636067709,2.0084688189516604,1536,99.8318,99.83296
167,전라남도 순천시,순천,69905000,5,99.83749078291815,0.7003805409312138,281,98.93233000000001,99.03998
168,전라남도 순천시,순천,48013000,5,99.83749078291815,0.7003805409312138,281,99.21661,99.24038
169,한국수자원공사 전남중부권지사,전남,14531000,5,99.71437,0.46642018481193526,8,99.88748000000001,99.8991
170,전라남도 보성군,전남,229475000,5,99.89812747126435,0.7134898025268548,87,99.96526,99.96611
171,한국철도시설공단,전국/전남,9201728000,5,100.27026925925928,0.7226224152079509,27,99.95518,99.9572
172,전라남도교육청 전라남도무안교육지원청,무안,27434000,5,99.83622166666667,0.6732731546010209,66,99.45841999999999,99.5066
173,전라남도 담양군,전남,184805000,5,99.98690267605635,0.8246860152826262,71,99.49678,99.49846
174,전라남도 담양군,전남,217338000,5,99.98690267605635,0.8246860152826262,71,100.04578000000001,100.04656
175,전라남도 구례군,전남,109560000,5,99.77285425,0.7050392275352657,40,100.08604,100.09321
176,전라남도 곡성군,곡성,19400000,5,99.860015754717,0.7200113946505075,106,99.75631,99.94870999999999
177,전라남도 곡성군,곡성,31702000,5,99.860015754717,0.7200113946505075,106,98.91915,99.09769
178,전라남도 영암군,영암,87714000,5,99.9494808888889,0.7146890303499639,90,98.57679,98.7421
179,전라남도 영암군,영암,27159000,5,99.9494808888889,0.7146890303499639,90,100.95014,100.99592
180,전라남도 나주시,전남,189992000,5,99.89152267515924,0.7236456147090713,157,100.33851999999999,100.34051
181,한국도로공사 순천지사,전남,310090000,5,99.559125,0.4467147090145991,2,100.11725,100.11936999999999
182,한국철도시설공단,전국/전남,7115086000,5,100.28028038461538,0.7350212443758682,26,100.00998,100.0131
183,한국수력원자력(주) 한빛원자력본부,전국/전북/고창/전남/영광,554813600,5,100.12553071428572,0.6216125380899098,29,100.53408,100.56299999999999
184,육군상무대근무지원단,전남,151957000,5,98.64659855555557,0.5603838536750392,90,99.19625,99.19706
185,육군상무대근무지원단,전남,27980850,5,98.64659855555557,0.5603838536750392,90,99.48439,99.48761999999999
187,한국수자원공사 영산강보관리단,전남,334190000,5,99.93518,0.7419416472337997,3,99.29144000000001,99.29666999999999
188,전라남도 곡성군,곡성,22283000,5,99.85275990476191,0.7195602141365661,105,100.62188,100.68309
189,전라남도 광양시,광양,37642000,5,99.88623197969541,0.8024794034362681,197,101.8128,111.68981000000001
190,광주지방조달청,전국/전남,3586506000,5,99.94337688888888,0.6294977017217364,181,99.7005,99.70156999999999
191,한국철도시설공단,전국/전남,6923957000,5,100.26567640000002,0.7463180762856213,25,100.64538,100.6515
192,제1989부대,광주/전남,14846180,5,98.6380135915493,0.42695031825071295,142,98.63273000000001,98.6336
193,한국전력공사 광주전남지역본부,전남,1056187000,5,98.35137928338763,2.008365910626148,1535,100.51265,100.54382
194,전라남도 순천시,순천,81136000,5,99.83532446428573,0.7006908325710955,280,100.44406,100.46369
195,전라남도교육청 광양하이텍고등학교,광양,24849000,5,99.73217,0.18616707335079044,2,99.83046999999999,99.83189
196,전라남도 고흥군,고흥,23040000,5,99.89151292207792,0.7407877850043608,154,100.39735,100.40921999999999
197,전라남도 장성군,장성,26700000,5,99.81210786516853,0.7783101301325724,89,99.53071,99.55301999999999
198,전라남도교육청 전라남도순천교육지원청,순천,26248000,5,99.84245454545453,0.7286484603416518,188,98.68266,98.68948
199,전라남도교육청 전라남도순천교육지원청,순천,24112000,5,99.84245454545453,0.7286484603416518,188,99.81098,99.81644
200,서영암농업협동조합,전남,42669000,5,,,1,100.0,
201,전라남도 강진군,강진,27126000,5,99.72134681818183,0.7463642854081356,66,100.21169,100.24784
202,전라남도교육청 전라남도강진교육지원청,강진,31515000,5,100.00098523809525,0.6586851984898262,84,100.57813,100.79422
203,전라남도 강진군,강진,23870000,5,99.7243403125,0.754274926973062,64,99.20883,99.20898000000001
204,전라남도 강진군,강진,74308600,5,99.7243403125,0.754274926973062,64,100.04228,100.1205
205,전라남도 보성군,전남,113784000,5,99.89079116279066,0.714366277570825,86,100.52905,100.52916
206,전라남도교육청 전라남도함평교육지원청,함평,66990000,5,100.01731160714287,0.7400368900578282,56,99.37057,99.41149
207,한국철도공사 회계통합센터,전남,235201000,5,98.73610489247311,1.108846679784652,186,100.66001999999999,100.7495
208,전라남도 곡성군,곡성,67870000,5,99.85785611650485,0.7239588094138427,103,99.94205,99.96921
209,전라남도 곡성군,곡성,71093000,5,99.85785611650485,0.7239588094138427,103,99.23855999999999,99.25657
211,전라남도 보성군,보성,35585000,5,99.87839388235291,0.7092386725098665,85,100.94456,101.95023
212,전라남도 담양군,전남,157165000,5,99.9789636231884,0.834733757400545,69,100.07101999999999,100.073
213,전라남도 담양군,담양,86570000,5,99.9789636231884,0.834733757400545,69,100.45058,100.5372
214,전라남도교육청,전남,318120000,5,99.90649588235296,0.7425134727120296,221,98.68926,98.69459
215,한국도로공사 광주전남본부,전남,191620000,5,99.89191477272729,0.7224998107813037,44,99.9095,99.90973000000001
216,전라남도 화순군,화순,30558000,5,100.15094228070174,0.7530912300787276,57,100.30564,100.30755
217,전라남도교육청,담양,24541000,5,99.90538000000002,0.7440210241254209,220,100.15199,100.1589
218,전라남도 강진군,강진,72149000,5,99.72930145161291,0.7506464500110896,62,100.41379,100.444
219,전라남도 강진군,강진,80410000,5,99.72930145161291,0.7506464500110896,62,98.7273,99.1057
220,한국철도공사 회계통합센터,전남,280283000,5,98.73332697297297,1.1112066030854866,185,99.25001999999999,99.28573
221,전라남도 무안군,전남,255427000,5,99.8267530588235,0.7100746016608854,85,99.47051,99.47069
222,전라남도 곡성군,곡성,22055000,5,99.85166401960785,0.7247877583772953,102,100.48945,100.81562
223,해양수산부 여수지방해양수산청,전남,181478000,5,100.00686615384618,0.49151351515054215,13,99.17477,99.1751
224,한국전력공사 광주전남지역본부,전남,85358883,5,98.34953322896283,2.0089054997055498,1533,100.37321999999999,100.3749
225,전라남도 순천시,순천,49357000,5,99.83539978494625,0.7019488010505874,279,99.81430999999999,99.816
226,전라남도교육청 전라남도함평교육지원청,함평,40678000,5,100.01637945454544,0.7468244710164211,55,100.06858000000001,100.08149
227,전라남도교육청 목포인성학교,목포,77341000,5,100.29972666666667,0.563039290310488,3,100.10828000000001,100.12102
228,전남대학교 본부 행정본부,여수,27796000,5,99.9432252,0.503937795864728,25,100.67437,100.6792
229,전라남도 해남군,해남,71280000,5,99.8644025862069,0.7558762780843469,116,99.24729,99.31519
230,전라남도 해남군,해남,49720000,5,99.8644025862069,0.7558762780843469,116,101.00734,101.11327
232,국군의무사령부,전남,85656676,5,99.46486666666668,1.4328794450802045,3,98.58481,98.60396999999999
233,국군재정관리단,전남,917525418,5,98.67232857142857,0.6179220122659931,21,99.33948000000001,99.3409
234,한국석유공사,전남,100474000,5,100.74099,,1,98.89916,98.9028
235,전라남도 여수시,전남,195335000,5,99.91727091254752,0.7644452807640129,263,100.04002,100.0412
236,전라남도 여수시,여수,87770000,5,99.91727091254752,0.7644452807640129,263,99.83354,99.83376
237,전라남도 농업기술원,전남,18238000,5,100.01880928571428,0.941749564484708,14,99.86484,99.8675
238,한국전력공사 광주전남지역본부,전남,325617600,5,98.3470285630307,2.0090201283050395,1531,100.21745,100.34
239,한국전력공사 광주전남지역본부,전남,721237000,5,98.3470285630307,2.0090201283050395,1531,100.31626,100.49099
240,전라남도 순천시,순천,29196000,5,99.83728877697841,0.702503941908039,278,99.31026,99.38703000000001
241,전라남도 광양시,광양,39717000,5,99.88589159793815,0.7989494593832135,194,100.22163,100.27589
242,전라남도 광양시,광양,79343000,5,99.88589159793815,0.7989494593832135,194,100.95033000000001,101.03629000000001
243,전라남도 무안군,무안,53262000,5,99.8327908333333,0.7121409452128802,84,99.31958,99.35169
244,전라남도 광양시,전남,286649000,5,99.88589159793815,0.7989494593832135,194,98.55277,98.55399
245,전라남도 영광군,영광,79335000,5,99.81126411764707,0.7588537976136801,51,99.2848,99.32016999999999
246,전라남도교육청 전라남도담양교육지원청,담양,38379000,5,99.84180746835443,0.7589533573528078,79,99.7152,99.72694
247,전라남도 광양시,광양,48466100,5,99.88834880829013,0.8002920549406803,193,99.41165,99.63799
248,전라남도 해남군,전남,128001000,5,99.8558698245614,0.758452436229839,114,100.68278000000001,100.6862
249,전라남도 해남군,전남,393250000,5,99.8558698245614,0.758452436229839,114,100.01876,100.01898
250,전라남도교육청 전라남도해남교육지원청,해남,28270000,5,100.07046494252874,0.6382838433186028,87,99.09418000000001,99.22991999999999
251,제1989부대,무안,9031000,5,98.6372345390071,0.4283711271474022,141,98.74786,98.84214
252,(재) 전라남도생물산업진흥재단 천연자원연구원,전남,485760000,5,100.37875,,1,100.13001,100.1317
254,광주광역시 북구,광주/전남,63360000,5,99.8324235526316,0.7636174594366891,76,98.92732,100.29856
255,전라남도교육청 전라남도순천교육지원청,전남,111430000,5,99.84383446236559,0.730370083104472,187,99.58579,99.58632
256,전라남도,전남,39974000,5,99.82047296551724,0.7370710127537505,145,100.32139000000001,100.322
257,전라남도,전남,156859550,5,99.82047296551724,0.7370710127537505,145,100.55476999999999,100.55779
258,한국철도공사 회계통합센터,전남,208737000,5,98.72071409836066,1.1106542785303288,183,99.88602,99.88704
260,전라남도 여수시,여수,27170000,5,99.91898153846154,0.7677664533554526,260,99.38673,99.4379
261,전라남도 여수시,전남,439694000,5,99.91898153846154,0.7677664533554526,260,99.68700000000001,99.68879
262,전라남도 농업기술원,전남,9460000,5,100.08059153846153,0.9502147406143331,13,99.21564000000001,99.22237
264,전라남도교육청 전라남도여수교육지원청,여수,30624000,5,99.88610527472525,0.7947633947203994,182,100.67447,100.729
265,전라남도교육청 전라남도순천교육지원청,순천,87450000,5,99.83804529729728,0.7280604563585981,186,100.91483000000001,100.94349
266,전라남도교육청 전라남도장흥교육지원청,장흥,33495000,5,99.81695728571428,0.6212120251990829,70,99.23063,99.23379
268,한국농어촌공사 전남지역본부 담양지사,담양,58337000,5,99.970345,0.41555965961579217,4,99.75384,99.79643
269,전라남도교육청 전라남도해남교육지원청,해남,26433000,5,100.07927929411765,0.6420742178132123,85,99.94069,99.98863
270,전라남도 강진군,강진,31036000,5,99.7167968852459,0.7503366615383188,61,100.49208,100.5514
271,전라남도교육청 전라남도해남교육지원청,해남,26103000,5,100.07927929411765,0.6420742178132123,85,99.45102,99.46709
272,전라남도 여수시,여수,44440000,5,99.9225885271318,0.7676902117772005,258,98.83213,98.87279000000001
273,전라남도 여수시,여수,23760000,5,99.9225885271318,0.7676902117772005,258,100.07523,100.09376
274,전라남도교육청 전라남도완도교육지원청,완도,49448000,5,99.80287135802469,0.7567625969000336,81,100.04281999999999,100.0989
275,전라남도 완도군,완도,31658000,5,99.72905902912623,0.6144361232208406,103,100.10494,100.18175
277,한국공항공사 제주지역본부,전국/전남,2708685000,5,99.97971333333334,0.5217032888849117,3,99.30075,99.31209
278,전라남도 고흥군,고흥,43150000,5,99.89288810457516,0.7430233502783635,153,99.68111,99.6971
279,전라남도교육청 전라남도영광교육지원청,영광,32648000,5,99.89600123595503,0.6636254804255531,89,99.93942,99.94949
280,전라남도 해남군,해남,71690000,5,99.84969123893805,0.7589436488187907,113,100.55405,100.5812
281,전라남도 광양시,전남,178697000,5,99.88985307291665,0.8021107132349746,192,99.59953,99.6001
282,제1989부대,목포,11123000,5,98.62533118518519,0.43260687512400314,135,98.79608,98.79887
